cycle,state,district,margin,winner_party
2010,TX,05,43.01,R
2010,TX,06,34.71,R
2010,TX,07,81.45,R
2010,TX,08,63.02,R
2010,TX,09,-52.86,D
2010,TX,10,31.62,R
2010,TX,11,65.4,R
2010,TX,12,46.72,R
2010,TX,13,87.05,R
2010,TX,14,51.98,R
2010,TX,15,-14.14,D
2010,TX,16,-21.5,D
2010,TX,17,25.23,R
2010,TX,18,-42.9,D
2010,TX,19,58.72,R
2010,TX,20,-29.17,D
2010,TX,21,41.01,R
2010,TX,22,37.68,R
2010,TX,23,4.95,R
2010,TX,24,81.57,R
2010,TX,25,-7.99,D
2010,TX,26,36.36,R
2010,TX,27,0.75,R
2010,TX,28,-14.39,D
2010,TX,29,-30.52,D
2010,TX,30,-54.09,D
2010,TX,31,82.54,R
2010,TX,32,27.73,R
2010,UT,01,45.27,R
2010,UT,02,-4.43,D
2010,UT,03,49.38,R
2010,VA,01,29.09,R
2010,VA,02,10.67,R
2010,VA,03,-42.83,D
2010,VA,04,24.88,R
2010,VA,05,3.82,R
2010,VA,06,76.27,R
2010,VA,07,25.1,R
2010,VA,08,-23.73,D
2010,VA,09,4.81,R
2010,VA,10,28.06,R
2010,VA,11,-0.43,D
2010,VT,01,-32.54,D
2010,WA,01,-15.33,D
2010,WA,02,-2.14,D
2010,WA,03,5.94,R
2010,WA,04,35.28,R
2010,WA,05,27.33,R
2010,WA,06,-16.08,D
2010,WA,07,-82.97,D
2010,WA,08,4.1,R
2010,WA,09,-9.7,D
2010,WI,01,38.11,R
2010,WI,02,-23.61,D
2010,WI,03,-3.8,D
2010,WI,04,-39.41,D
2010,WI,05,41.96,R
2010,WI,06,41.39,R
2010,WI,07,7.68,R
2010,WI,08,9.64,R
2010,WV,01,0.8,R
2010,WV,02,38.77,R
2010,WV,03,-12.08,D
2010,WY,01,45.01,R
2012,AK,01,35.32,R
2012,AL,01,97.86,R
2012,AL,02,27.29,R
2012,AL,03,28.17,R
2012,AL,04,48.07,R
2012,AL,05,30.01,R
2012,AL,06,42.52,R
2012,AL,07,-51.76,D
2012,AR,01,17.1,R
2012,AR,02,15.71,R
2012,AR,03,75.9,R
2012,AR,04,22.84,R
2012,AZ,01,-3.65,D
2012,AZ,02,-0.84,D
2012,AZ,03,-21.22,D
2012,AZ,04,38.46,R
2012,AZ,05,34.38,R
2012,AZ,06,27.98,R
2012,AZ,07,-81.74,D
2012,AZ,08,28.29,R
2012,AZ,09,-4.1,D
2012,CA,01,14.77,R
2012,CA,02,-42.49,D
2012,CA,03,-8.46,D
2012,CA,04,22.22,R
2012,CA,05,-48.94,D
2012,CA,06,-50.1,D
2012,CA,07,-3.36,D
2012,CA,08,100.0,R
2012,CA,09,-11.11,D
2012,CA,10,5.42,R
2012,CA,11,-39.46,D
2012,CA,12,-70.17,D
2012,CA,13,-86.78,D
2012,CA,14,-57.83,D
2012,CA,15,-100.0,D
2012,CA,16,-14.82,D
2012,CA,17,-47.09,D
2012,CA,18,-40.98,D
2012,CA,19,-46.47,D
2012,CA,20,-48.14,D
2012,CA,21,15.52,R
2012,CA,22,23.76,R
2012,CA,23,73.22,R
2012,CA,24,-10.19,D
2012,CA,25,9.56,R
2012,CA,26,-5.38,D
2012,CA,27,-27.96,D
2012,CA,28,-52.97,D
2012,CA,29,-74.05,D
2012,CA,30,-100.0,D
2012,CA,31,100.0,R
2012,CA,32,-31.4,D
2012,CA,33,-53.96,D
2012,CA,34,-71.23,D
2012,CA,35,-100.0,D
2012,CA,36,-5.88,D
2012,CA,37,-72.83,D
2012,CA,38,-35.09,D
2012,CA,39,15.58,R
2012,CA,40,-100.0,D
2012,CA,41,-17.94,D
2012,CA,42,21.19,R
2012,CA,43,-100.0,D
2012,CA,44,-100.0,D
2012,CA,45,16.92,R
2012,CA,46,-27.75,D
2012,CA,47,-13.12,D
2012,CA,48,21.96,R
2012,CA,49,16.33,R
2012,CA,50,35.38,R
2012,CA,51,-42.96,D
2012,CA,52,-2.36,D
2012,CA,53,-22.86,D
2012,CO,01,-41.46,D
2012,CO,02,-17.11,D
2012,CO,03,12.29,R
2012,CO,04,21.68,R
2012,CO,05,64.98,R
2012,CO,06,2.04,R
2012,CO,07,-12.73,D
2012,CT,01,-41.96,D
2012,CT,02,-38.87,D
2012,CT,03,-49.38,D
2012,CT,04,-19.91,D
2012,CT,05,-2.62,D
2012,DE,01,-30.97,D
2012,FL,01,42.46,R
2012,FL,02,5.46,R
2012,FL,03,32.27,R
2012,FL,04,76.07,R
2012,FL,05,-44.5,D
2012,FL,06,14.45,R
2012,FL,07,17.42,R
2012,FL,08,21.37,R
2012,FL,09,-25.04,D
2012,FL,10,3.48,R
2012,FL,11,28.95,R
2012,FL,12,30.54,R
2012,FL,13,15.14,R
2012,FL,14,-40.5,D
2012,FL,15,100.0,R
2012,FL,16,7.22,R
2012,FL,17,17.26,R
2012,FL,18,-0.58,D
2012,FL,19,26.15,R
2012,FL,20,-87.9,D
2012,FL,21,-77.8,D
2012,FL,22,-9.25,D
2012,FL,23,-27.63,D
2012,FL,24,-100.0,D
2012,FL,25,75.65,R
2012,FL,26,-10.62,D
2012,FL,27,23.23,R
2012,GA,01,25.96,R
2012,GA,02,-27.57,D
2012,GA,03,100.0,R
2012,GA,04,-47.14,D
2012,GA,05,-68.79,D
2012,GA,06,29.01,R
2012,GA,07,24.32,R
2012,GA,08,100.0,R
2012,GA,09,52.37,R
2012,GA,10,100.0,R
2012,GA,11,37.11,R
2012,GA,12,-7.4,D
2012,GA,13,-43.49,D
2012,GA,14,45.94,R
2012,HI,01,-9.03,D
2012,HI,02,-58.28,D
2012,IA,01,-15.34,D
2012,IA,02,-13.08,D
2012,IA,03,8.63,R
2012,IA,04,8.1,R
2012,ID,01,32.19,R
2012,ID,02,30.32,R
2012,IL,01,-47.64,D
2012,IL,02,-40.03,D
2012,IL,03,-36.97,D
2012,IL,04,-66.01,D
2012,IL,05,-37.15,D
2012,IL,06,18.44,R
2012,IL,07,-73.65,D
2012,IL,08,-9.48,D
2012,IL,09,-32.66,D
2012,IL,10,-1.26,D
2012,IL,11,-17.14,D
2012,IL,12,-8.92,D
2012,IL,13,0.34,R
2012,IL,14,17.64,R
2012,IL,15,37.21,R
2012,IL,16,23.63,R
2012,IL,17,-6.56,D
2012,IL,18,48.33,R
2012,IN,01,-34.57,D
2012,IN,02,1.43,R
2012,IN,03,34.08,R
2012,IN,04,27.79,R
2012,IN,05,20.77,R
2012,IN,06,23.95,R
2012,IN,07,-25.7,D
2012,IN,08,10.28,R
2012,IN,09,10.89,R
2012,KS,01,100.0,R
2012,KS,02,18.29,R
2012,KS,03,68.45,R
2012,KS,04,30.64,R
2012,KY,01,39.27,R
2012,KY,02,32.58,R
2012,KY,03,-29.42,D
2012,KY,04,27.15,R
2012,KY,05,55.79,R
2012,KY,06,3.89,R
2012,LA,01,53.94,R
2012,LA,02,-62.73,D
2012,LA,03,100.0,R
2012,LA,04,75.3,R
2012,LA,05,77.83,R
2012,LA,06,79.41,R
2012,MA,01,-77.83,D
2012,MA,02,-75.64,D
2012,MA,03,-30.66,D
2012,MA,04,-24.49,D
2012,MA,05,-47.93,D
2012,MA,06,-1.11,D
2012,MA,07,-73.93,D
2012,MA,08,-48.9,D
2012,MA,09,-24.94,D
2012,MD,01,35.94,R
2012,MD,02,-34.47,D
2012,MD,03,-37.27,D
2012,MD,04,-56.44,D
2012,MD,05,-41.69,D
2012,MD,06,-20.87,D
2012,MD,07,-55.7,D
2012,MD,08,-30.44,D
2012,ME,01,-28.35,D
2012,ME,02,-15.68,D
2012,MI,01,0.54,R
2012,MI,02,26.92,R
2012,MI,03,8.45,R
2012,MI,04,29.52,R
2012,MI,05,-33.5,D
2012,MI,06,11.98,R
2012,MI,07,10.32,R
2012,MI,08,21.32,R
2012,MI,09,-27.89,D
2012,MI,10,39.06,R
2012,MI,11,6.4,R
2012,MI,12,-38.97,D
2012,MI,13,-69.15,D
2012,MI,14,-66.62,D
2012,MN,01,-15.2,D
2012,MN,02,8.16,R
2012,MN,03,16.3,R
2012,MN,04,-30.76,D
2012,MN,05,-49.25,D
2012,MN,06,1.21,R
2012,MN,07,-25.53,D
2012,MN,08,-8.89,D
2012,MO,01,-60.81,D
2012,MO,02,22.99,R
2012,MO,03,30.63,R
2012,MO,04,24.82,R
2012,MO,05,-23.61,D
2012,MO,06,32.49,R
2012,MO,07,32.96,R
2012,MO,08,47.38,R
2012,MS,01,23.51,R
2012,MS,02,-36.17,D
2012,MS,03,80.02,R
2012,MS,04,35.26,R
2012,MT,01,10.53,R
2012,NC,01,-52.46,D
2012,NC,02,14.48,R
2012,NC,03,26.22,R
2012,NC,04,-48.95,D
2012,NC,05,15.09,R
2012,NC,06,21.85,R
2012,NC,07,-0.19,D
2012,NC,08,7.79,R
2012,NC,09,6.13,R
2012,NC,10,13.98,R
2012,NC,11,14.85,R
2012,NC,12,-59.27,D
2012,NC,13,13.59,R
2012,ND,01,13.19,R
2012,NE,01,36.58,R
2012,NE,02,1.59,R
2012,NE,03,48.34,R
2012,NH,01,-3.77,D
2012,NH,02,-4.83,D
2012,NJ,01,-38.25,D
2012,NJ,02,17.37,R
2012,NJ,03,8.86,R
2012,NJ,04,28.46,R
2012,NJ,05,12.29,R
2012,NJ,06,-28.13,D
2012,NJ,07,17.12,R
2012,NJ,08,-59.06,D
2012,NJ,09,-48.94,D
2012,NJ,10,-77.01,D
2012,NJ,11,18.83,R
2012,NJ,12,-39.73,D
2012,NM,01,-18.29,D
2012,NM,02,18.19,R
2012,NM,03,-26.25,D
2012,NV,01,-32.04,D
2012,NV,02,21.39,R
2012,NV,03,7.49,R
2012,NV,04,-8.0,D
2012,NY,01,-4.6,D
2012,NY,02,15.45,R
2012,NY,03,-14.56,D
2012,NY,04,-26.13,D
2012,NY,05,-66.79,D
2012,NY,06,-32.45,D
2012,NY,07,-79.03,D
2012,NY,08,-70.42,D
2012,NY,09,-67.78,D
2012,NY,10,-53.19,D
2012,NY,11,4.98,R
2012,NY,12,-54.7,D
2012,NY,13,-69.76,D
2012,NY,14,-57.9,D
2012,NY,15,-82.98,D
2012,NY,16,-46.47,D
2012,NY,17,-26.74,D
2012,NY,18,-3.65,D
2012,NY,19,5.29,R
2012,NY,20,-34.51,D
2012,NY,21,-1.85,D
2012,NY,22,19.94,R
2012,NY,23,3.62,R
2012,NY,24,-5.27,D
2012,NY,25,-14.38,D
2012,NY,26,-46.21,D
2012,NY,27,1.52,R
2012,OH,01,20.14,R
2012,OH,02,17.27,R
2012,OH,03,-41.94,D
2012,OH,04,21.86,R
2012,OH,05,18.11,R
2012,OH,06,6.5,R
2012,OH,07,12.79,R
2012,OH,08,99.22,R
2012,OH,09,-50.01,D
2012,OH,10,22.05,R
2012,OH,11,-100.0,D
2012,OH,12,26.94,R
2012,OH,13,-45.54,D
2012,OH,14,15.3,R
2012,OH,15,23.12,R
2012,OH,16,4.09,R
2012,OK,01,31.43,R
2012,OK,02,19.0,R
2012,OK,03,55.32,R
2012,OK,04,40.29,R
2012,OK,05,21.44,R
2012,OR,01,-26.55,D
2012,OR,02,39.52,R
2012,OR,03,-54.7,D
2012,OR,04,-20.08,D
2012,OR,05,-11.59,D
2012,PA,01,-69.9,D
2012,PA,02,-79.91,D
2012,PA,03,13.85,R
2012,PA,04,25.32,R
2012,PA,05,25.85,R
2012,PA,06,14.28,R
2012,PA,07,18.8,R
2012,PA,08,13.21,R
2012,PA,09,23.35,R
2012,PA,10,31.17,R
2012,PA,11,17.09,R
2012,PA,12,3.47,R
2012,PA,13,-38.18,D
2012,PA,14,-53.79,D
2012,PA,15,13.5,R
2012,PA,16,15.8,R
2012,PA,17,-20.62,D
2012,PA,18,27.91,R
2012,RI,01,-12.13,D
2012,RI,02,-20.6,D
2012,SC,01,26.33,R
2012,SC,02,96.27,R
2012,SC,03,33.28,R
2012,SC,04,31.19,R
2012,SC,05,11.11,R
2012,SC,06,-93.62,D
2012,SC,07,11.13,R
2012,SD,01,14.9,R
2012,TN,01,56.16,R
2012,TN,02,53.83,R
2012,TN,03,25.98,R
2012,TN,04,11.51,R
2012,TN,05,-32.45,D
2012,TN,06,76.43,R
2012,TN,07,47.05,R
2012,TN,08,39.88,R
2012,TN,09,-51.27,D
2012,TX,01,44.5,R
2012,TX,02,32.13,R
2012,TX,03,100.0,R
2012,TX,04,48.92,R
2012,TX,05,31.17,R
2012,TX,06,18.79,R
2012,TX,07,24.37,R
2012,TX,08,56.96,R
2012,TX,09,-58.8,D
2012,TX,10,24.27,R
2012,TX,11,60.07,R
2012,TX,12,44.23,R
2012,TX,13,90.98,R
2012,TX,14,8.85,R
2012,TX,15,-24.03,D
2012,TX,16,-32.49,D
2012,TX,17,79.93,R
2012,TX,18,-52.43,D
2012,TX,19,84.99,R
2012,TX,20,-30.43,D
2012,TX,21,25.15,R
2012,TX,22,32.07,R
2012,TX,23,-4.75,D
2012,TX,24,25.03,R
2012,TX,25,21.0,R
2012,TX,26,39.58,R
2012,TX,27,17.54,R
2012,TX,28,-38.12,D
2012,TX,29,-90.0,D
2012,TX,30,-59.83,D
2012,TX,31,26.3,R
2012,TX,32,18.82,R
2012,TX,33,-46.74,D
2012,TX,34,-25.67,D
2012,TX,35,-31.92,D
2012,TX,36,44.16,R
2012,UT,01,46.79,R
2012,UT,02,28.71,R
2012,UT,03,53.21,R
2012,UT,04,-0.31,D
2012,VA,01,15.08,R
2012,VA,02,7.66,R
2012,VA,03,-62.79,D
2012,VA,04,14.03,R
2012,VA,05,12.58,R
2012,VA,06,30.67,R
2012,VA,07,17.01,R
2012,VA,08,-34.02,D
2012,VA,09,22.7,R
2012,VA,10,19.65,R
2012,VA,11,-25.49,D
2012,VT,01,-48.65,D
2012,WA,01,-7.87,D
2012,WA,02,-22.28,D
2012,WA,03,20.76,R
2012,WA,04,32.44,R
2012,WA,05,23.84,R
2012,WA,06,-18.0,D
2012,WA,07,-59.31,D
2012,WA,08,19.3,R
2012,WA,09,-43.23,D
2012,WA,10,-17.12,D
2012,WI,01,11.51,R
2012,WI,02,-36.0,D
2012,WI,03,-28.25,D
2012,WI,04,-47.41,D
2012,WI,05,35.67,R
2012,WI,06,24.33,R
2012,WI,07,12.29,R
2012,WI,08,11.98,R
2012,WV,01,24.97,R
2012,WV,02,39.53,R
2012,WV,03,-7.96,D
2012,WY,01,43.43,R
2014,AK,01,10.0,R
2014,AL,01,36.44,R
2014,AL,02,34.78,R
2014,AL,03,32.4,R
2014,AL,04,98.57,R
2014,AL,05,74.42,R
2014,AL,06,52.48,R
2014,AL,07,-98.37,D
2014,AR,01,30.87,R
2014,AR,02,8.26,R
2014,AR,03,79.41,R
2014,AR,04,11.18,R
2014,AZ,01,-5.22,D
2014,AZ,02,0.07,R
2014,AZ,03,-11.5,D
2014,AZ,04,44.17,R
2014,AZ,05,39.16,R
2014,AZ,06,29.72,R
2014,AZ,07,-74.85,D
2014,AZ,08,75.81,R
2014,AZ,09,-12.81,D
2014,CA,01,22.06,R
2014,CA,02,-49.98,D
2014,CA,03,-5.45,D
2014,CA,04,100.0,R
2014,CA,05,-75.73,D
2014,CA,06,-45.38,D
2014,CA,07,-0.79,D
2014,CA,08,35.29,R
2014,CA,09,-4.74,D
2014,CA,10,12.3,R
2014,CA,11,-34.55,D
2014,CA,12,-66.51,D
2014,CA,13,-76.96,D
2014,CA,14,-53.39,D
2014,CA,15,-39.61,D
2014,CA,16,-1.46,D
2014,CA,17,-100.0,D
2014,CA,18,-35.51,D
2014,CA,19,-100.0,D
2014,CA,20,-75.18,D
2014,CA,21,15.67,R
2014,CA,22,44.07,R
2014,CA,23,49.68,R
2014,CA,24,-3.85,D
2014,CA,25,100.0,R
2014,CA,26,-2.66,D
2014,CA,27,-18.71,D
2014,CA,28,-76.5,D
2014,CA,29,-49.23,D
2014,CA,30,-31.28,D
2014,CA,31,-3.47,D
2014,CA,32,-19.31,D
2014,CA,33,-18.37,D
2014,CA,34,-100.0,D
2014,CA,35,-100.0,D
2014,CA,36,-8.37,D
2014,CA,37,-68.56,D
2014,CA,38,-18.18,D
2014,CA,39,37.09,R
2014,CA,40,-100.0,D
2014,CA,41,-13.29,D
2014,CA,42,31.48,R
2014,CA,43,-41.91,D
2014,CA,44,-86.65,D
2014,CA,45,30.24,R
2014,CA,46,-19.4,D
2014,CA,47,-11.98,D
2014,CA,48,28.24,R
2014,CA,49,20.34,R
2014,CA,50,42.4,R
2014,CA,51,-37.58,D
2014,CA,52,-3.17,D
2014,CA,53,-17.67,D
2014,CO,01,-36.84,D
2014,CO,02,-13.49,D
2014,CO,03,22.28,R
2014,CO,04,35.45,R
2014,CO,05,19.6,R
2014,CO,06,8.91,R
2014,CO,07,-10.15,D
2014,CT,01,-26.26,D
2014,CT,02,-26.81,D
2014,CT,03,-33.83,D
2014,CT,04,-7.52,D
2014,CT,05,-7.41,D
2014,DE,01,-22.5,D
2014,FL,01,46.79,R
2014,FL,02,-1.13,D
2014,FL,03,32.68,R
2014,FL,04,78.28,R
2014,FL,05,-30.95,D
2014,FL,06,25.09,R
2014,FL,07,31.46,R
2014,FL,08,31.69,R
2014,FL,09,-10.86,D
2014,FL,10,23.09,R
2014,FL,11,33.32,R
2014,FL,12,100.0,R
2014,FL,13,75.22,R
2014,FL,14,-100.0,D
2014,FL,15,20.56,R
2014,FL,16,23.16,R
2014,FL,17,26.47,R
2014,FL,18,-19.57,D
2014,FL,19,31.81,R
2014,FL,20,-63.21,D
2014,FL,21,-99.63,D
2014,FL,22,-16.07,D
2014,FL,23,-25.34,D
2014,FL,24,-76.01,D
2014,FL,25,100.0,R
2014,FL,26,2.93,R
2014,FL,27,100.0,R
2014,GA,01,21.83,R
2014,GA,02,-18.31,D
2014,GA,03,100.0,R
2014,GA,04,-99.93,D
2014,GA,05,-100.0,D
2014,GA,06,32.08,R
2014,GA,07,30.77,R
2014,GA,08,99.91,R
2014,GA,09,61.35,R
2014,GA,10,33.04,R
2014,GA,11,100.0,R
2014,GA,12,9.51,R
2014,GA,13,-100.0,D
2014,GA,14,100.0,R
2014,HI,01,-3.81,D
2014,HI,02,-57.82,D
2014,IA,01,2.29,R
2014,IA,02,-5.11,D
2014,IA,03,10.53,R
2014,IA,04,23.34,R
2014,ID,01,30.02,R
2014,ID,02,22.72,R
2014,IL,01,-46.18,D
2014,IL,02,-57.05,D
2014,IL,03,-29.12,D
2014,IL,04,-56.29,D
2014,IL,05,-32.61,D
2014,IL,06,34.27,R
2014,IL,07,-70.19,D
2014,IL,08,-11.45,D
2014,IL,09,-32.15,D
2014,IL,10,2.6,R
2014,IL,11,-6.92,D
2014,IL,12,10.57,R
2014,IL,13,17.31,R
2014,IL,14,30.83,R
2014,IL,15,49.85,R
2014,IL,16,41.24,R
2014,IL,17,-10.92,D
2014,IL,18,49.44,R
2014,IN,01,-25.0,D
2014,IN,02,20.66,R
2014,IN,03,39.06,R
2014,IN,04,33.75,R
2014,IN,05,34.39,R
2014,IN,06,36.55,R
2014,IN,07,-12.97,D
2014,IN,08,24.49,R
2014,IN,09,28.51,R
2014,KS,01,35.94,R
2014,KS,02,18.43,R
2014,KS,03,20.04,R
2014,KS,04,33.32,R
2014,KY,01,46.25,R
2014,KY,02,38.37,R
2014,KY,03,-27.93,D
2014,KY,04,35.46,R
2014,KY,05,56.51,R
2014,KY,06,19.99,R
2014,LA,01,58.69,R
2014,LA,02,-85.75,D
2014,LA,03,88.0,R
2014,LA,04,73.43,R
2014,LA,05,28.44,R
2014,LA,06,24.86,R
2014,MA,01,-73.81,D
2014,MA,02,-71.94,D
2014,MA,03,-24.9,D
2014,MA,04,-72.13,D
2014,MA,05,-71.0,D
2014,MA,06,-13.5,D
2014,MA,07,-80.72,D
2014,MA,08,-76.65,D
2014,MA,09,-9.62,D
2014,MD,01,40.93,R
2014,MD,02,-25.46,D
2014,MD,03,-19.25,D
2014,MD,04,-41.92,D
2014,MD,05,-28.3,D
2014,MD,06,-1.46,D
2014,MD,07,-42.93,D
2014,MD,08,-21.71,D
2014,ME,01,-28.55,D
2014,ME,02,5.0,R
2014,MI,01,6.86,R
2014,MI,02,30.37,R
2014,MI,03,18.9,R
2014,MI,04,17.4,R
2014,MI,05,-35.55,D
2014,MI,06,15.51,R
2014,MI,07,12.29,R
2014,MI,08,12.53,R
2014,MI,09,-24.31,D
2014,MI,10,39.32,R
2014,MI,11,15.43,R
2014,MI,12,-33.69,D
2014,MI,13,-63.18,D
2014,MI,14,-58.11,D
2014,MN,01,-8.52,D
2014,MN,02,17.17,R
2014,MN,03,24.36,R
2014,MN,04,-28.29,D
2014,MN,05,-46.82,D
2014,MN,06,17.9,R
2014,MN,07,-8.55,D
2014,MN,08,-1.4,D
2014,MO,01,-51.4,D
2014,MO,02,31.5,R
2014,MO,03,41.19,R
2014,MO,04,41.72,R
2014,MO,05,-6.63,D
2014,MO,06,37.15,R
2014,MO,07,34.63,R
2014,MO,08,42.33,R
2014,MS,01,38.98,R
2014,MS,02,-67.74,D
2014,MS,03,40.96,R
2014,MS,04,45.58,R
2014,MT,01,15.0,R
2014,NC,01,-46.76,D
2014,NC,02,17.65,R
2014,NC,03,35.62,R
2014,NC,04,-49.49,D
2014,NC,05,22.04,R
2014,NC,06,17.35,R
2014,NC,07,22.24,R
2014,NC,08,29.73,R
2014,NC,09,93.9,R
2014,NC,10,22.04,R
2014,NC,11,25.8,R
2014,NC,12,-50.69,D
2014,NC,13,14.62,R
2014,ND,01,17.06,R
2014,NE,01,37.63,R
2014,NE,02,-3.33,D
2014,NE,03,50.78,R
2014,NH,01,3.6,R
2014,NH,02,-10.0,D
2014,NJ,01,-18.0,D
2014,NJ,02,24.19,R
2014,NJ,03,9.64,R
2014,NJ,04,36.84,R
2014,NJ,05,12.11,R
2014,NJ,06,-21.0,D
2014,NJ,07,20.49,R
2014,NJ,08,-58.31,D
2014,NJ,09,-38.4,D
2014,NJ,10,-72.76,D
2014,NJ,11,25.14,R
2014,NJ,12,-24.44,D
2014,NM,01,-17.17,D
2014,NM,02,28.9,R
2014,NM,03,-23.07,D
2014,NV,01,-18.97,D
2014,NV,02,37.8,R
2014,NV,03,24.63,R
2014,NV,04,2.77,R
2014,NY,01,8.67,R
2014,NY,02,36.4,R
2014,NY,03,-9.21,D
2014,NY,04,-5.51,D
2014,NY,05,-80.2,D
2014,NY,06,-71.62,D
2014,NY,07,-74.25,D
2014,NY,08,-81.22,D
2014,NY,09,-81.35,D
2014,NY,10,-78.67,D
2014,NY,11,12.29,R
2014,NY,12,-57.8,D
2014,NY,13,-74.48,D
2014,NY,14,-74.74,D
2014,NY,15,-89.62,D
2014,NY,16,-71.87,D
2014,NY,17,-12.31,D
2014,NY,18,-1.79,D
2014,NY,19,28.11,R
2014,NY,20,-21.7,D
2014,NY,21,20.47,R
2014,NY,22,74.04,R
2014,NY,23,22.51,R
2014,NY,24,18.76,R
2014,NY,25,-0.44,D
2014,NY,26,-34.67,D
2014,NY,27,39.86,R
2014,OH,01,26.43,R
2014,OH,02,31.93,R
2014,OH,03,-28.13,D
2014,OH,04,35.33,R
2014,OH,05,37.54,R
2014,OH,06,19.65,R
2014,OH,07,100.0,R
2014,OH,08,39.83,R
2014,OH,09,-35.57,D
2014,OH,10,33.65,R
2014,OH,11,-58.9,D
2014,OH,12,40.35,R
2014,OH,13,-37.02,D
2014,OH,14,30.24,R
2014,OH,15,32.05,R
2014,OH,16,27.48,R
2014,OK,01,100.0,R
2014,OK,02,45.43,R
2014,OK,03,57.23,R
2014,OK,04,46.14,R
2014,OK,05,23.78,R
2014,OR,01,-22.84,D
2014,OR,02,44.74,R
2014,OR,03,-52.71,D
2014,OR,04,-20.98,D
2014,OR,05,-14.45,D
2014,PA,01,-65.67,D
2014,PA,02,-75.41,D
2014,PA,03,21.26,R
2014,PA,04,49.07,R
2014,PA,05,27.19,R
2014,PA,06,12.58,R
2014,PA,07,24.08,R
2014,PA,08,23.8,R
2014,PA,09,27.04,R
2014,PA,10,37.77,R
2014,PA,11,32.61,R
2014,PA,12,18.56,R
2014,PA,13,-34.24,D
2014,PA,14,-100.0,D
2014,PA,15,100.0,R
2014,PA,16,15.44,R
2014,PA,17,-13.52,D
2014,PA,18,100.0,R
2014,RI,01,-19.26,D
2014,RI,02,-24.64,D
2014,SC,01,93.41,R
2014,SC,02,27.17,R
2014,SC,03,42.41,R
2014,SC,04,84.84,R
2014,SC,05,17.75,R
2014,SC,06,-46.96,D
2014,SC,07,19.97,R
2014,SD,01,33.06,R
2014,TN,01,82.84,R
2014,TN,02,49.94,R
2014,TN,03,27.78,R
2014,TN,04,23.01,R
2014,TN,05,-26.62,D
2014,TN,06,48.12,R
2014,TN,07,43.22,R
2014,TN,08,46.25,R
2014,TN,09,-51.65,D
2014,TX,01,54.93,R
2014,TX,02,38.31,R
2014,TX,03,82.01,R
2014,TX,04,100.0,R
2014,TX,05,85.36,R
2014,TX,06,24.71,R
2014,TX,07,28.72,R
2014,TX,08,89.32,R
2014,TX,09,-90.82,D
2014,TX,10,28.04,R
2014,TX,11,90.27,R
2014,TX,12,45.0,R
2014,TX,13,71.52,R
2014,TX,14,25.79,R
2014,TX,15,-10.75,D
2014,TX,16,-38.32,D
2014,TX,17,32.18,R
2014,TX,18,-47.02,D
2014,TX,19,58.81,R
2014,TX,20,-75.66,D
2014,TX,21,71.78,R
2014,TX,22,34.98,R
2014,TX,23,2.1,R
2014,TX,24,32.74,R
2014,TX,25,23.98,R
2014,TX,26,82.66,R
2014,TX,27,29.91,R
2014,TX,28,-82.1,D
2014,TX,29,-89.55,D
2014,TX,30,-87.95,D
2014,TX,31,32.09,R
2014,TX,32,26.37,R
2014,TX,33,-86.51,D
2014,TX,34,-20.9,D
2014,TX,35,-29.19,D
2014,TX,36,53.88,R
2014,UT,01,36.77,R
2014,UT,02,28.27,R
2014,UT,03,49.72,R
2014,UT,04,5.1,R
2014,VA,01,28.53,R
2014,VA,02,17.55,R
2014,VA,03,-94.43,D
2014,VA,04,22.63,R
2014,VA,05,25.01,R
2014,VA,06,74.51,R
2014,VA,07,23.88,R
2014,VA,08,-31.66,D
2014,VA,09,72.15,R
2014,VA,10,16.13,R
2014,VA,11,-16.5,D
2014,VT,01,-33.38,D
2014,WA,01,-10.07,D
2014,WA,02,-21.15,D
2014,WA,03,23.06,R
2014,WA,04,100.0,R
2014,WA,05,21.37,R
2014,WA,06,-25.97,D
2014,WA,07,-61.95,D
2014,WA,08,26.54,R
2014,WA,09,-41.65,D
2014,WA,10,-9.4,D
2014,WI,01,26.64,R
2014,WI,02,-36.89,D
2014,WI,03,-13.02,D
2014,WI,04,-43.37,D
2014,WI,05,39.05,R
2014,WI,06,15.9,R
2014,WI,07,19.87,R
2014,WI,08,30.07,R
2014,WV,01,27.9,R
2014,WV,02,3.2,R
2014,WV,03,10.7,R
2014,WY,01,43.96,R
2016,AK,01,14.3,R
2016,AL,01,96.38,R
2016,AL,02,8.24,R
2016,AL,03,34.0,R
2016,AL,04,98.53,R
2016,AL,05,33.54,R
2016,AL,06,49.07,R
2016,AL,07,-98.41,D
2016,AR,01,76.28,R
2016,AR,02,21.53,R
2016,AR,03,77.32,R
2016,AR,04,74.9,R
2016,AZ,01,-7.29,D
2016,AZ,02,13.92,R
2016,AZ,03,-98.63,D
2016,AZ,04,42.91,R
2016,AZ,05,28.19,R
2016,AZ,06,24.26,R
2016,AZ,07,-50.49,D
2016,AZ,08,68.55,R
2016,AZ,09,-21.88,D
2016,CA,01,18.11,R
2016,CA,02,-53.7,D
2016,CA,03,-18.7,D
2016,CA,04,25.44,R
2016,CA,05,-53.74,D
2016,CA,06,-50.85,D
2016,CA,07,-2.34,D
2016,CA,08,24.52,R
2016,CA,09,-14.72,D
2016,CA,10,3.4,R
